"mjd","residual"
57734.4868040894,415596.801758
57734.4868051242,425071.716309
57734.4868061622,717701.293945
57734.486807195,557461.05957
57734.4868082294,540247.375488
57734.4868092647,587584.16748
57734.4868102989,548868.896484
57734.486811334,591861.877441
57734.4868123722,899570.43457
57734.4868134042,669440.124512
57734.486814437,512052.124023
57734.4868154693,303982.971191
57734.4868165048,377940.307617
57734.4868175363,105312.988281
57734.4868185754,490074.09668
57734.4868196109,565758.911133
57734.4868206506,1000156.738281
57734.4868216821,725115.966797
57734.4868227162,676658.813477
57734.486823744,89996.177673
57734.48682478,204117.355347
57734.4868258174,437321.228027
57734.4868268492,197308.807373
57734.4868278906,774095.88623
57734.4868289193,260937.5
57734.4868299511,19531.255722
57734.4868309908,449217.926025
57734.4868320262,516646.606445
57734.4868330616,584735.229492
57734.4868340958,545347.77832
57734.4868351262,172753.112793
57734.4868361635,405261.169434
57734.4868372025,777484.924316
57734.4868382365,724076.477051
57734.4868392611,-145351.44043
57734.4868403023,418861.480713
57734.486841337,423040.649414
57734.4868423701,291930.023193
57734.4868434059,391469.512939
57734.4868444425,557006.896973
57734.4868454758,442783.26416
57734.4868465101,408637.573242
57734.4868475485,734064.025879
57734.4868485832,739702.575684
57734.4868496135,366799.072266
57734.4868506531,792525.268555
57734.4868516818,272734.313965
57734.4868527185,455444.549561
57734.4868537531,446503.265381
57734.4868547866,344511.505127
57734.4868558291,1027328.00293
57734.4868568613,813036.804199
57734.4868578931,570156.494141
57734.48685893,761826.660156
57734.486859963,621634.765625
57734.4868609978,634425.170898
57734.4868620317,563222.167969
57734.4868630698,866271.057129
57734.4868640938,-52927.429199
57734.4868651337,399006.591797
57734.4868661714,665151.367188
57734.4868672033,421756.92749
57734.4868682393,535375.915527
57734.4868692729,446720.672607
57734.4868703062,330802.337646
57734.4868713426,483539.123535
57734.4868723754,324434.692383
57734.4868734132,593383.300781
57734.4868744456,400855.072021
57734.486875474,-139445.983887
57734.4868765229,1090290.161133
57734.4868775524,647633.361816
57734.4868785881,732072.143555
57734.4868796191,422915.802002
57734.4868806542,462559.295654
57734.4868816812,-201814.102173
57734.4868827309,1097294.555664
57734.4868837604,649724.365234
57734.4868847861,-121111.312866
57734.4868858272,437299.713135
57734.486886861,359212.615967
57734.486887895,303331.573486
57734.4868889287,223966.506958
57734.4868899661,460823.242188
57734.4868909967,115268.928528
57734.4868920362,531639.343262
57734.4868930718,612546.325684
57734.4868941016,192840.9729
57734.4868951359,158518.188477
57734.4868961717,263282.043457
57734.4868972078,385951.324463
57734.4868982434,470719.848633
57734.4868992767,351072.387695
57734.4869003149,657097.53418
57734.4869013494,647274.108887
57734.4869023824,499156.707764
57734.4869034157,387651.397705
57734.4869044541,708552.978516
57734.486905485,387885.345459
57734.4869065192,346446.533203
57734.4869075558,515729.309082
57734.486908589,387826.324463
57734.4869096195,27805.858612
57734.4869106529,-79461.700439
57734.4869116896,99239.654541
57734.4869127302,610979.248047
57734.48691376,189021.621704
57734.4869147959,303517.822266
57734.4869158318,407749.786377
57734.4869168634,144929.275513
57734.4869179003,336947.174072
57734.4869189353,371362.365723
57734.4869199706,424650.878906
57734.4869210045,359391.357422
57734.4869220364,123848.617554
57734.4869230736,337614.16626
57734.4869241091,416019.134521
57734.4869251408,156291.07666
57734.4869261747,98777.824402
57734.4869272164,705656.616211
57734.4869282523,810916.564941
57734.4869292787,96085.929871
57734.4869303151,250521.377563
57734.4869313528,514526.245117
57734.4869323891,655606.262207
57734.4869334221,514383.972168
57734.486934454,271020.782471
57734.4869354881,229710.647583
57734.4869365229,240584.54895
57734.4869375626,670829.467773
57734.4869385988,809721.740723
57734.4869396255,119038.818359
57734.4869406654,578550.354004
57734.486941701,658655.761719
57734.4869427287,55423.564911
57734.4869437683,484329.223633
57734.4869448038,555774.719238
57734.4869458419,854156.555176
57734.4869468731,557556.274414
57734.4869479032,161068.328857
57734.4869489381,184738.525391
57734.486949977,551467.041016
57734.4869510098,388503.845215
57734.4869520512,969562.744141
57734.4869530784,333856.5979
57734.4869541158,567779.602051
57734.4869551532,802391.296387
57734.4869561857,618031.311035
57734.4869572168,308537.902832
57734.4869582596,1016333.557129
57734.4869592888,545501.159668
57734.4869603229,498260.131836
57734.486961354,186829.116821
57734.4869623933,589536.743164
57734.4869634269,496817.749023
57734.4869644629,619849.853516
57734.486965498,651472.473145
57734.4869665309,502032.409668
57734.4869675661,554388.48877
57734.4869686029,732233.825684
57734.4869696339,419654.693604
57734.4869706702,564381.713867
57734.4869717034,436437.347412
57734.4869727315,-131230.316162
57734.4869737713,319802.276611
57734.4869748121,847951.538086
57734.4869758444,646471.130371
57734.4869768736,175371.582031
57734.4869779082,169635.177612
57734.4869789473,552307.312012
57734.4869799832,658500.793457
57734.4869810124,186242.81311
57734.4869820493,385111.724854
57734.4869830843,416897.399902
57734.4869841246,904536.621094
57734.4869851608,1033953.979492
57734.4869861919,728603.637695
57734.4869872253,621580.871582
57734.4869882562,295288.726807
57734.4869892916,356416.96167
57734.4869903252,273765.533447
57734.4869913625,496637.145996
57734.4869923945,268356.262207
57734.4869934292,269871.917725
57734.4869944593,-118769.53125
57734.4869954998,387264.129639
57734.4869965384,725420.349121
57734.486997576,975752.380371
57734.4869986058,563193.664551
57734.4869996411,613933.227539
57734.4870006722,312112.304688
57734.4870017133,863154.846191
57734.4870027462,717620.605469
57734.4870037791,566030.517578
57734.4870048144,616070.617676
57734.4870058517,851516.723633
57734.487006884,643654.968262
57734.487007913,156971.557617
57734.4870089535,665901.855469
57734.4870099871,572845.214844
57734.4870110206,474334.136963
57734.4870120579,698297.729492
57734.4870130925,694310.241699
57734.4870141257,573745.727539
57734.487015161,624054.870605
57734.4870161953,592174.621582
57734.4870172248,153858.825684
57734.4870182645,583676.330566
57734.4870192951,239626.403809
57734.4870203309,339525.024414
57734.4870213737,1037888.549805
57734.4870224044,694976.318359
57734.4870234371,531925.78125
57734.487024464,-134874.603271
57734.4870255081,674653.442383
57734.4870265367,154177.734375
57734.4870275729,285321.624756
57734.4870286124,707016.296387
57734.4870296472,718509.094238
57734.4870306818,712701.904297
57734.4870317154,626390.563965
57734.487032746,271068.054199
57734.4870337833,501332.061768
57734.4870348225,896116.333008
57734.4870358571,889327.453613
57734.4870368851,314468.017578
57734.4870379175,124605.155945
57734.4870389567,515389.404297
57734.4870399882,237549.087524
57734.4870410266,560887.451172
57734.4870420636,769060.36377
57734.4870430924,263964.111328
57734.4870441307,580520.690918
57734.4870451576,-87951.950073
57734.4870461911,-190903.320312
57734.4870472342,536981.384277
57734.4870482693,579174.133301
57734.4870493025,454189.880371
57734.4870503356,313042.022705
57734.4870513709,370481.872559
57734.4870524065,456179.046631
57734.487053447,954852.172852
57734.487054473,213104.431152
57734.4870555105,460984.954834
57734.4870565449,433661.16333
57734.4870575794,422734.985352
57734.4870586124,277330.718994
57734.4870596442,29826.299667
57734.4870606875,777184.326172
57734.4870617163,274415.435791
57734.4870627526,414021.362305
57734.4870637835,97835.662842
57734.487064822,429080.871582
57734.4870658543,222992.202759
57734.4870668923,513774.230957
57734.4870679278,587195.3125
57734.4870689594,323019.958496
57734.4870699996,798607.727051
57734.4870710247,-26894.136429
57734.4870720612,133299.087524
57734.4870730976,286746.734619
57734.4870741288,-12214.348793
57734.4870751665,247972.839355
57734.487076204,499951.141357
57734.4870772381,450939.727783
57734.4870782703,234982.681274
57734.4870793076,466953.033447
57734.4870803439,606271.850586
57734.4870813778,544362.731934
57734.4870824148,745837.890625
57734.4870834448,344119.110107
57734.4870844816,532276.733398
57734.4870855158,488897.216797
57734.4870865492,377894.378662
57734.487087586,566104.064941
57734.4870886176,304257.93457
57734.4870896536,415323.699951
57734.4870906916,711855.529785
57734.4870917222,355699.005127
57734.4870927555,238041.900635
57734.4870937907,290393.463135
57734.4870948246,224924.041748
57734.4870958638,618661.92627
57734.4870968946,280504.608154
57734.487097934,692713.867188
57734.4870989667,528438.049316
57734.4870999989,313148.040771
57734.4871010349,433558.319092
57734.4871020678,282238.433838
57734.4871031037,389683.868408
57734.4871041415,661204.650879
57734.4871051726,353168.121338
57734.4871062088,485965.301514
57734.4871072378,-4286.661625
57734.4871082792,574922.180176
57734.487109315,678417.84668
57734.4871103481,541714.904785
57734.487111383,560878.90625
57734.4871124205,809231.323242
57734.4871134519,534794.433594
57734.4871144863,508101.135254
57734.4871155201,430949.829102
57734.4871165524,230709.625244
57734.4871175948,898163.085938
57734.4871186264,638442.993164
57734.4871196628,785950.500488
57734.4871206967,718790.100098
57734.4871217284,471182.434082
57734.4871227635,509340.85083
57734.4871237981,504513.214111
57734.487124831,353538.299561
57734.4871258672,484481.842041
57734.487126904,666957.336426
57734.487127936,440196.502686
57734.4871289672,147188.995361
57734.4871300038,308643.035889
57734.4871310402,463115.570068
57734.4871320692,-29029.935837
57734.4871331083,357045.623779
57734.4871341404,134569.107056
57734.4871351794,515043.151855
57734.4871362169,758456.115723
57734.4871372492,558234.619141
57734.4871382843,590440.063477
57734.4871393126,48493.373871
57734.487140353,542731.994629
57734.4871413837,203381.896973
57734.4871424187,226717.514038
57734.4871434537,259364.16626
57734.4871444871,155101.715088
57734.487145529,780421.813965
57734.4871465561,128852.050781
57734.4871475949,483229.797363
57734.4871486317,666302.79541
57734.4871496634,412459.991455
57734.487150697,322962.127686
57734.4871517334,473139.587402
57734.4871527726,862729.187012
57734.4871538017,383799.438477
57734.4871548401,708757.080078
57734.4871558748,717924.682617
57734.4871569067,475573.21167
57734.4871579426,584150.146484
57734.4871589748,373738.861084
57734.4871600059,69446.807861
57734.4871610438,345487.213135
57734.4871620807,539297.790527
57734.4871631165,640358.337402
57734.4871641477,343169.708252
57734.4871651817,285964.691162
57734.4871662204,638553.405762
57734.4871672438,-335935.638428
57734.4871682881,499714.752197
57734.487169323,519109.802246
57734.4871703604,758472.53418
57734.487171398,1004760.375977
57734.4871724271,527112.915039
57734.4871734615,505901.123047
57734.4871745,838471.740723
57734.4871755315,568105.041504
57734.4871765654,501761.444092
57734.4871776018,654871.459961
57734.4871786337,412572.387695
57734.4871796723,753053.894043
57734.4871807053,613785.400391
57734.4871817361,283680.786133
57734.4871827686,93495.59021
57734.4871838052,267407.348633
57734.4871848411,370933.990479
57734.487185876,395650.543213
57734.4871869102,353437.438965
57734.4871879473,566827.636719
57734.4871889792,324292.327881
57734.4871900147,401673.64502
57734.487191049,372537.200928
57734.4871920828,292858.093262
57734.4871931136,-33558.162689
57734.4871941567,691070.495605
57734.4871951893,517797.424316
57734.4871962223,375954.040527
57734.4871972563,321091.705322
57734.4871982943,609388.85498
57734.4871993281,530534.851074
57734.4872003631,557890.380859
57734.4872013964,445131.256104
57734.4872024313,464325.3479
57734.4872034668,540361.877441
57734.4872044962,90180.57251
57734.4872055362,549769.53125
57734.4872065677,275808.197021
57734.4872076015,201326.49231
57734.4872086414,653444.335938
57734.4872096746,533250.305176
57734.4872107077,398155.853271
57734.4872117417,344025.512695
57734.4872127781,494697.814941
57734.4872138069,-15036.310196
57734.4872148498,699391.235352
57734.4872158752,-101094.047546
57734.4872169168,501733.856201
57734.4872179518,527020.324707
57734.4872189861,500297.637939
57734.4872200199,425883.026123
57734.4872210559,542909.118652
57734.4872220898,474591.73584
57734.4872231276,747511.779785
57734.4872241581,389096.862793
57734.4872251902,168544.189453
57734.4872262219,-86485.603333
57734.4872272642,571357.421875
57734.4872282998,658083.496094
57734.4872293308,342697.784424
57734.4872303626,95567.466736
57734.4872314002,344015.411377
57734.4872324359,440173.553467
57734.487233469,307874.11499
57734.4872345034,280140.625
57734.4872355416,589606.323242
57734.487236574,392708.007812
57734.4872376107,571710.81543
57734.4872386435,413369.293213
57734.4872396761,236080.581665
57734.487240706,-177235.214233
57734.4872417431,39533.309937
57734.4872427769,-34956.08139
57734.4872438139,167031.311035
57734.4872448507,348742.06543
57734.4872458819,54439.731598
57734.487246921,434983.032227
57734.4872479578,623967.895508
57734.4872489916,543973.510742
57734.4872500256,492139.61792
57734.4872510638,793355.59082
57734.4872521006,982195.861816
57734.4872531296,497008.911133
57734.4872541665,685939.27002
57734.4872551976,385082.519531
57734.4872562325,405343.139648
57734.48725727,650332.214355
57734.4872583018,398866.088867
57734.4872593405,747731.140137
57734.487260368,133059.356689
57734.4872614081,600353.027344
57734.4872624403,391992.706299
57734.4872634761,491083.648682
57734.4872645118,581627.685547
57734.4872655378,-159743.19458
57734.4872665764,177026.000977
57734.4872676148,497250.12207
57734.4872686452,136365.631104
57734.4872696833,432465.759277
57734.4872707162,282459.411621
57734.487271753,463764.465332
57734.4872727876,459979.492188
57734.4872738222,458459.686279
57734.4872748594,675662.353516
57734.487275897,930729.064941
57734.4872769318,944825.622559
57734.4872779662,923494.628906
57734.4872789963,527688.049316
57734.4872800295,405327.789307
